session_id,noise_level,log_format,num_lines,failure_cause,affected_service,severity,recommended_action,evidence_lines
sess_00828,low,plain,6,inventory_out_of_sync,inventory-service,medium,sync_inventory_and_retry,"[3, 4, 5]"
sess_00829,low,mixed,6,inventory_out_of_sync,inventory-service,medium,sync_inventory_and_retry,"[3, 4, 5]"
sess_00830,low,mixed,6,inventory_out_of_sync,inventory-service,high,sync_inventory_and_retry,"[3, 4, 5]"
sess_00831,high,plain,10,message_queue_backlog,queue-service,medium,scale_queue_consumers,"[5, 6, 7]"
sess_00832,low,json_like,7,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[3, 4, 5, 6]"
sess_00833,none,json_like,4,deployment_regression,checkout-service,critical,rollback_deployment,"[2, 3, 4]"
sess_00834,high,json_like,10,database_query_failure,database-service,high,check_database_query,"[5, 6, 7]"
sess_00835,high,plain,10,database_query_failure,database-service,medium,check_database_query,"[5, 6, 7]"
sess_00836,low,json_like,7,database_connection_pool_exhaustion,database-service,critical,scale_database_pool,"[3, 4, 5, 6]"
sess_00837,medium,plain,8,authentication_token_expired,auth-service,medium,rotate_or_check_credentials,"[4, 5, 6]"
sess_00838,low,json_like,6,configuration_error,checkout-service,high,rollback_or_fix_configuration,"[3, 4, 5]"
sess_00839,medium,plain,8,database_query_failure,database-service,medium,check_database_query,"[4, 5, 6]"
sess_00840,medium,plain,8,message_queue_backlog,queue-service,high,scale_queue_consumers,"[4, 5, 6]"
sess_00841,high,mixed,11,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[5, 6, 7, 8]"
sess_00842,none,mixed,4,normal_no_issue,gateway-service,low,no_action_monitor,"[1, 3, 4]"
sess_00843,none,mixed,5,payment_gateway_timeout,payment-service,critical,check_payment_gateway_and_retry,"[2, 3, 4, 5]"
sess_00844,low,mixed,6,deployment_regression,checkout-service,high,rollback_deployment,"[3, 4, 5]"
sess_00845,high,mixed,10,authentication_token_expired,auth-service,high,rotate_or_check_credentials,"[5, 6, 7]"
sess_00846,high,plain,10,inventory_out_of_sync,inventory-service,medium,sync_inventory_and_retry,"[5, 6, 7]"
sess_00847,none,json_like,4,configuration_error,checkout-service,critical,rollback_or_fix_configuration,"[2, 3, 4]"
sess_00848,high,mixed,10,normal_no_issue,gateway-service,low,no_action_monitor,"[4, 6, 7]"
sess_00849,medium,plain,8,inventory_out_of_sync,inventory-service,high,sync_inventory_and_retry,"[4, 5, 6]"
sess_00850,high,plain,11,database_connection_pool_exhaustion,database-service,high,scale_database_pool,"[5, 6, 7, 8]"
sess_00851,low,json_like,6,authentication_token_expired,auth-service,high,rotate_or_check_credentials,"[3, 4, 5]"
sess_00852,medium,mixed,8,authentication_token_expired,auth-service,medium,rotate_or_check_credentials,"[4, 5, 6]"
sess_00853,medium,plain,9,payment_gateway_timeout,payment-service,critical,check_payment_gateway_and_retry,"[4, 5, 6, 7]"
sess_00854,medium,plain,8,database_query_failure,database-service,high,check_database_query,"[4, 5, 6]"
sess_00855,low,plain,6,authentication_token_expired,auth-service,medium,rotate_or_check_credentials,"[3, 4, 5]"
sess_00856,high,mixed,10,configuration_error,checkout-service,critical,rollback_or_fix_configuration,"[5, 6, 7]"
sess_00857,high,json_like,10,resource_exhaustion,checkout-service,high,scale_resource_or_restart_service,"[4, 5, 6, 7]"
sess_00858,medium,mixed,8,message_queue_backlog,queue-service,medium,scale_queue_consumers,"[4, 5, 6]"
sess_00859,high,plain,11,database_connection_pool_exhaustion,database-service,high,scale_database_pool,"[5, 6, 7, 8]"
sess_00860,medium,plain,8,normal_no_issue,gateway-service,low,no_action_monitor,"[3, 5, 6]"
sess_00861,high,plain,10,deployment_regression,checkout-service,critical,rollback_deployment,"[5, 6, 7]"
sess_00862,low,plain,6,authentication_token_expired,auth-service,high,rotate_or_check_credentials,"[3, 4, 5]"
sess_00863,medium,json_like,8,message_queue_backlog,queue-service,medium,scale_queue_consumers,"[4, 5, 6]"
sess_00864,none,json_like,4,message_queue_backlog,queue-service,medium,scale_queue_consumers,"[2, 3, 4]"
sess_00865,high,json_like,10,database_query_failure,database-service,medium,check_database_query,"[5, 6, 7]"
sess_00866,none,mixed,4,authentication_token_expired,auth-service,medium,rotate_or_check_credentials,"[2, 3, 4]"
sess_00867,low,plain,6,database_query_failure,database-service,medium,check_database_query,"[3, 4, 5]"
sess_00868,medium,plain,8,configuration_error,checkout-service,critical,rollback_or_fix_configuration,"[4, 5, 6]"
sess_00869,low,json_like,6,authentication_token_expired,auth-service,medium,rotate_or_check_credentials,"[3, 4, 5]"
sess_00870,medium,mixed,8,inventory_out_of_sync,inventory-service,high,sync_inventory_and_retry,"[4, 5, 6]"
sess_00871,low,json_like,6,resource_exhaustion,checkout-service,critical,scale_resource_or_restart_service,"[2, 3, 4, 5]"
sess_00872,high,mixed,10,resource_exhaustion,checkout-service,critical,scale_resource_or_restart_service,"[4, 5, 6, 7]"
sess_00873,high,plain,10,message_queue_backlog,queue-service,high,scale_queue_consumers,"[5, 6, 7]"
sess_00874,high,plain,11,database_connection_pool_exhaustion,database-service,critical,scale_database_pool,"[5, 6, 7, 8]"
sess_00875,medium,plain,8,database_query_failure,database-service,high,check_database_query,"[4, 5, 6]"
sess_00876,low,mixed,6,resource_exhaustion,checkout-service,high,scale_resource_or_restart_service,"[2, 3, 4, 5]"
sess_00877,high,plain,10,message_queue_backlog,queue-service,high,scale_queue_consumers,"[5, 6, 7]"
sess_00878,medium,mixed,8,database_query_failure,database-service,medium,check_database_query,"[4, 5, 6]"
sess_00879,high,json_like,10,database_query_failure,database-service,medium,check_database_query,"[5, 6, 7]"
sess_00880,high,plain,10,database_query_failure,database-service,medium,check_database_query,"[5, 6, 7]"
sess_00881,high,json_like,10,normal_no_issue,gateway-service,low,no_action_monitor,"[4, 6, 7]"
sess_00882,high,json_like,10,inventory_out_of_sync,inventory-service,medium,sync_inventory_and_retry,"[5, 6, 7]"
sess_00883,high,plain,10,resource_exhaustion,checkout-service,critical,scale_resource_or_restart_service,"[4, 5, 6, 7]"
sess_00884,high,mixed,11,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[5, 6, 7, 8]"
sess_00885,medium,plain,8,normal_no_issue,gateway-service,low,no_action_monitor,"[3, 5, 6]"
sess_00886,none,mixed,5,database_connection_pool_exhaustion,database-service,high,scale_database_pool,"[2, 3, 4, 5]"
sess_00887,high,mixed,10,inventory_out_of_sync,inventory-service,medium,sync_inventory_and_retry,"[5, 6, 7]"
sess_00888,low,json_like,6,configuration_error,checkout-service,critical,rollback_or_fix_configuration,"[3, 4, 5]"
sess_00889,medium,json_like,8,deployment_regression,checkout-service,critical,rollback_deployment,"[4, 5, 6]"
sess_00890,none,plain,4,resource_exhaustion,checkout-service,critical,scale_resource_or_restart_service,"[1, 2, 3, 4]"
sess_00891,high,mixed,11,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[5, 6, 7, 8]"
sess_00892,medium,plain,8,inventory_out_of_sync,inventory-service,medium,sync_inventory_and_retry,"[4, 5, 6]"
sess_00893,none,mixed,4,deployment_regression,checkout-service,high,rollback_deployment,"[2, 3, 4]"
sess_00894,medium,plain,8,authentication_token_expired,auth-service,medium,rotate_or_check_credentials,"[4, 5, 6]"
sess_00895,low,mixed,6,resource_exhaustion,checkout-service,high,scale_resource_or_restart_service,"[2, 3, 4, 5]"
sess_00896,none,mixed,4,normal_no_issue,gateway-service,low,no_action_monitor,"[1, 3, 4]"
sess_00897,high,plain,10,resource_exhaustion,checkout-service,critical,scale_resource_or_restart_service,"[4, 5, 6, 7]"
sess_00898,medium,mixed,9,database_connection_pool_exhaustion,database-service,high,scale_database_pool,"[4, 5, 6, 7]"
sess_00899,medium,plain,8,authentication_token_expired,auth-service,medium,rotate_or_check_credentials,"[4, 5, 6]"
sess_00900,medium,plain,8,message_queue_backlog,queue-service,medium,scale_queue_consumers,"[4, 5, 6]"
sess_00901,low,mixed,6,normal_no_issue,gateway-service,low,no_action_monitor,"[2, 4, 5]"
sess_00902,medium,mixed,9,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[4, 5, 6, 7]"
sess_00903,low,json_like,6,inventory_out_of_sync,inventory-service,medium,sync_inventory_and_retry,"[3, 4, 5]"
sess_00904,medium,json_like,8,normal_no_issue,gateway-service,low,no_action_monitor,"[3, 5, 6]"
sess_00905,low,plain,6,configuration_error,checkout-service,high,rollback_or_fix_configuration,"[3, 4, 5]"
sess_00906,high,mixed,11,database_connection_pool_exhaustion,database-service,high,scale_database_pool,"[5, 6, 7, 8]"
sess_00907,none,mixed,5,database_connection_pool_exhaustion,database-service,high,scale_database_pool,"[2, 3, 4, 5]"
sess_00908,high,mixed,10,message_queue_backlog,queue-service,medium,scale_queue_consumers,"[5, 6, 7]"
sess_00909,none,plain,5,database_connection_pool_exhaustion,database-service,high,scale_database_pool,"[2, 3, 4, 5]"
sess_00910,medium,json_like,8,inventory_out_of_sync,inventory-service,medium,sync_inventory_and_retry,"[4, 5, 6]"
sess_00911,medium,mixed,8,configuration_error,checkout-service,critical,rollback_or_fix_configuration,"[4, 5, 6]"
sess_00912,high,json_like,10,database_query_failure,database-service,high,check_database_query,"[5, 6, 7]"
sess_00913,high,plain,10,resource_exhaustion,checkout-service,high,scale_resource_or_restart_service,"[4, 5, 6, 7]"
sess_00914,medium,plain,8,normal_no_issue,gateway-service,low,no_action_monitor,"[3, 5, 6]"
sess_00915,medium,mixed,9,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[4, 5, 6, 7]"
sess_00916,medium,json_like,8,database_query_failure,database-service,high,check_database_query,"[4, 5, 6]"
sess_00917,none,mixed,4,resource_exhaustion,checkout-service,critical,scale_resource_or_restart_service,"[1, 2, 3, 4]"
sess_00918,low,mixed,6,database_query_failure,database-service,high,check_database_query,"[3, 4, 5]"
sess_00919,low,plain,6,normal_no_issue,gateway-service,low,no_action_monitor,"[2, 4, 5]"
sess_00920,none,plain,4,normal_no_issue,gateway-service,low,no_action_monitor,"[1, 3, 4]"
sess_00921,low,json_like,6,message_queue_backlog,queue-service,medium,scale_queue_consumers,"[3, 4, 5]"
sess_00922,high,mixed,10,inventory_out_of_sync,inventory-service,high,sync_inventory_and_retry,"[5, 6, 7]"
sess_00923,high,mixed,11,payment_gateway_timeout,payment-service,critical,check_payment_gateway_and_retry,"[5, 6, 7, 8]"
sess_00924,medium,mixed,8,authentication_token_expired,auth-service,medium,rotate_or_check_credentials,"[4, 5, 6]"
sess_00925,high,plain,10,configuration_error,checkout-service,high,rollback_or_fix_configuration,"[5, 6, 7]"
sess_00926,medium,json_like,8,authentication_token_expired,auth-service,high,rotate_or_check_credentials,"[4, 5, 6]"
sess_00927,medium,mixed,8,inventory_out_of_sync,inventory-service,medium,sync_inventory_and_retry,"[4, 5, 6]"
sess_00928,medium,plain,8,message_queue_backlog,queue-service,high,scale_queue_consumers,"[4, 5, 6]"
sess_00929,medium,plain,9,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[4, 5, 6, 7]"
sess_00930,high,json_like,10,configuration_error,checkout-service,high,rollback_or_fix_configuration,"[5, 6, 7]"
sess_00931,low,mixed,6,authentication_token_expired,auth-service,high,rotate_or_check_credentials,"[3, 4, 5]"
sess_00932,none,plain,4,normal_no_issue,gateway-service,low,no_action_monitor,"[1, 3, 4]"
sess_00933,medium,json_like,8,deployment_regression,checkout-service,high,rollback_deployment,"[4, 5, 6]"
sess_00934,medium,mixed,8,normal_no_issue,gateway-service,low,no_action_monitor,"[3, 5, 6]"
sess_00935,none,plain,4,deployment_regression,checkout-service,high,rollback_deployment,"[2, 3, 4]"
sess_00936,low,plain,6,normal_no_issue,gateway-service,low,no_action_monitor,"[2, 4, 5]"
sess_00937,high,mixed,10,configuration_error,checkout-service,critical,rollback_or_fix_configuration,"[5, 6, 7]"
sess_00938,medium,json_like,8,authentication_token_expired,auth-service,medium,rotate_or_check_credentials,"[4, 5, 6]"
sess_00939,low,json_like,6,deployment_regression,checkout-service,high,rollback_deployment,"[3, 4, 5]"
sess_00940,high,json_like,10,deployment_regression,checkout-service,high,rollback_deployment,"[5, 6, 7]"
sess_00941,low,plain,6,message_queue_backlog,queue-service,medium,scale_queue_consumers,"[3, 4, 5]"
sess_00942,medium,mixed,8,configuration_error,checkout-service,high,rollback_or_fix_configuration,"[4, 5, 6]"
sess_00943,medium,plain,8,database_query_failure,database-service,medium,check_database_query,"[4, 5, 6]"
sess_00944,medium,plain,8,resource_exhaustion,checkout-service,high,scale_resource_or_restart_service,"[3, 4, 5, 6]"
sess_00945,medium,json_like,8,message_queue_backlog,queue-service,medium,scale_queue_consumers,"[4, 5, 6]"
sess_00946,high,plain,10,resource_exhaustion,checkout-service,critical,scale_resource_or_restart_service,"[4, 5, 6, 7]"
sess_00947,low,json_like,6,resource_exhaustion,checkout-service,critical,scale_resource_or_restart_service,"[2, 3, 4, 5]"
sess_00948,medium,json_like,9,payment_gateway_timeout,payment-service,critical,check_payment_gateway_and_retry,"[4, 5, 6, 7]"
sess_00949,low,mixed,7,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[3, 4, 5, 6]"
sess_00950,medium,json_like,8,message_queue_backlog,queue-service,high,scale_queue_consumers,"[4, 5, 6]"
sess_00951,medium,plain,9,database_connection_pool_exhaustion,database-service,critical,scale_database_pool,"[4, 5, 6, 7]"
sess_00952,none,plain,4,inventory_out_of_sync,inventory-service,high,sync_inventory_and_retry,"[2, 3, 4]"
sess_00953,medium,json_like,8,resource_exhaustion,checkout-service,critical,scale_resource_or_restart_service,"[3, 4, 5, 6]"
sess_00954,low,mixed,6,deployment_regression,checkout-service,critical,rollback_deployment,"[3, 4, 5]"
sess_00955,medium,mixed,8,inventory_out_of_sync,inventory-service,high,sync_inventory_and_retry,"[4, 5, 6]"
sess_00956,medium,json_like,8,resource_exhaustion,checkout-service,high,scale_resource_or_restart_service,"[3, 4, 5, 6]"
sess_00957,low,json_like,6,inventory_out_of_sync,inventory-service,high,sync_inventory_and_retry,"[3, 4, 5]"
sess_00958,medium,plain,8,inventory_out_of_sync,inventory-service,high,sync_inventory_and_retry,"[4, 5, 6]"
sess_00959,medium,mixed,8,configuration_error,checkout-service,critical,rollback_or_fix_configuration,"[4, 5, 6]"
sess_00960,low,plain,6,deployment_regression,checkout-service,high,rollback_deployment,"[3, 4, 5]"
sess_00961,medium,plain,9,database_connection_pool_exhaustion,database-service,critical,scale_database_pool,"[4, 5, 6, 7]"
sess_00962,medium,plain,9,database_connection_pool_exhaustion,database-service,high,scale_database_pool,"[4, 5, 6, 7]"
sess_00963,none,plain,4,normal_no_issue,gateway-service,low,no_action_monitor,"[1, 3, 4]"
sess_00964,high,mixed,11,payment_gateway_timeout,payment-service,critical,check_payment_gateway_and_retry,"[5, 6, 7, 8]"
sess_00965,medium,plain,9,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[4, 5, 6, 7]"
sess_00966,high,json_like,10,message_queue_backlog,queue-service,high,scale_queue_consumers,"[5, 6, 7]"
sess_00967,none,mixed,4,resource_exhaustion,checkout-service,high,scale_resource_or_restart_service,"[1, 2, 3, 4]"
sess_00968,high,mixed,11,database_connection_pool_exhaustion,database-service,critical,scale_database_pool,"[5, 6, 7, 8]"
sess_00969,low,plain,7,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[3, 4, 5, 6]"
sess_00970,low,mixed,6,inventory_out_of_sync,inventory-service,medium,sync_inventory_and_retry,"[3, 4, 5]"
sess_00971,medium,plain,8,deployment_regression,checkout-service,high,rollback_deployment,"[4, 5, 6]"
sess_00972,high,json_like,10,inventory_out_of_sync,inventory-service,medium,sync_inventory_and_retry,"[5, 6, 7]"
sess_00973,medium,mixed,9,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[4, 5, 6, 7]"
sess_00974,medium,mixed,8,database_query_failure,database-service,medium,check_database_query,"[4, 5, 6]"
sess_00975,medium,json_like,8,inventory_out_of_sync,inventory-service,high,sync_inventory_and_retry,"[4, 5, 6]"
sess_00976,medium,json_like,9,database_connection_pool_exhaustion,database-service,high,scale_database_pool,"[4, 5, 6, 7]"
sess_00977,medium,json_like,9,database_connection_pool_exhaustion,database-service,critical,scale_database_pool,"[4, 5, 6, 7]"
sess_00978,high,mixed,10,deployment_regression,checkout-service,critical,rollback_deployment,"[5, 6, 7]"
sess_00979,high,plain,11,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[5, 6, 7, 8]"
sess_00980,low,mixed,6,message_queue_backlog,queue-service,medium,scale_queue_consumers,"[3, 4, 5]"
