session_id,noise_level,log_length,evidence_count,failure_cause,affected_service,severity,recommended_action,evidence_lines
sess_01219,none,6,3,database_connection_pool_exhaustion,database,medium,scale_resource,"[3, 5, 6]"
sess_01220,low,7,3,normal_no_issue,gateway,low,no_action_monitor,"[4, 6, 7]"
sess_01221,high,9,3,authentication_failure,auth-service,medium,rotate_or_check_credentials,"[4, 6, 8]"
sess_01222,low,7,3,resource_exhaustion,payment-service,high,scale_resource,"[3, 5, 7]"
sess_01223,none,7,3,normal_no_issue,gateway,low,no_action_monitor,"[4, 6, 7]"
sess_01224,high,11,3,network_timeout,gateway,high,inspect_network_dependency,"[4, 5, 7]"
sess_01225,low,7,2,database_query_failure,database,medium,escalate_to_database_team,"[4, 6]"
sess_01226,medium,11,3,inventory_out_of_sync,inventory-service,high,reconcile_inventory_state,"[4, 7, 9]"
sess_01227,medium,10,3,deployment_regression,checkout-service,critical,rollback_deployment,"[4, 6, 8]"
sess_01228,medium,10,3,normal_no_issue,gateway,low,no_action_monitor,"[4, 5, 7]"
sess_01229,medium,9,3,authentication_failure,auth-service,high,rotate_or_check_credentials,"[3, 4, 6]"
sess_01230,medium,8,3,normal_no_issue,gateway,low,no_action_monitor,"[4, 6, 7]"
sess_01231,high,11,3,deployment_regression,checkout-service,critical,rollback_deployment,"[4, 6, 8]"
sess_01232,high,9,3,network_timeout,gateway,high,inspect_network_dependency,"[3, 4, 6]"
sess_01233,low,5,3,authentication_failure,auth-service,high,rotate_or_check_credentials,"[3, 4, 5]"
sess_01234,low,6,3,resource_exhaustion,payment-service,critical,scale_resource,"[3, 4, 6]"
sess_01235,none,8,3,configuration_error,checkout-service,critical,rollback_deployment,"[4, 6, 8]"
sess_01236,medium,8,3,external_api_failure,payment-service,high,inspect_network_dependency,"[4, 5, 6]"
sess_01237,medium,7,2,network_timeout,gateway,medium,inspect_network_dependency,"[4, 6]"
sess_01238,none,5,3,configuration_error,checkout-service,high,rollback_deployment,"[3, 4, 5]"
sess_01239,none,7,3,network_timeout,gateway,high,inspect_network_dependency,"[4, 6, 7]"
sess_01240,high,7,2,inventory_out_of_sync,inventory-service,medium,reconcile_inventory_state,"[3, 7]"
sess_01241,none,7,3,message_queue_backlog,message-queue,medium,scale_resource,"[3, 5, 7]"
sess_01242,high,11,3,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[4, 6, 8]"
sess_01243,high,7,2,inventory_out_of_sync,inventory-service,high,reconcile_inventory_state,"[4, 7]"
sess_01244,none,8,3,configuration_error,checkout-service,critical,rollback_deployment,"[4, 6, 8]"
sess_01245,low,7,3,inventory_out_of_sync,inventory-service,medium,reconcile_inventory_state,"[4, 6, 7]"
sess_01246,low,7,3,inventory_out_of_sync,inventory-service,medium,reconcile_inventory_state,"[4, 6, 7]"
sess_01247,medium,8,3,database_connection_pool_exhaustion,database,critical,scale_resource,"[3, 4, 5]"
sess_01248,low,7,3,external_api_failure,payment-service,high,inspect_network_dependency,"[3, 5, 7]"
sess_01249,low,7,3,configuration_error,checkout-service,critical,rollback_deployment,"[3, 5, 7]"
sess_01250,low,7,3,resource_exhaustion,payment-service,critical,scale_resource,"[4, 6, 7]"
sess_01251,medium,7,2,deployment_regression,checkout-service,high,rollback_deployment,"[4, 6]"
sess_01252,low,8,3,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[4, 6, 8]"
sess_01253,medium,10,3,external_api_failure,payment-service,medium,inspect_network_dependency,"[4, 5, 8]"
sess_01254,high,9,3,inventory_out_of_sync,inventory-service,high,reconcile_inventory_state,"[3, 5, 8]"
sess_01255,low,7,3,network_timeout,gateway,high,inspect_network_dependency,"[4, 5, 7]"
sess_01256,low,7,3,database_connection_pool_exhaustion,database,high,scale_resource,"[3, 5, 7]"
sess_01257,medium,8,3,database_connection_pool_exhaustion,database,critical,scale_resource,"[4, 5, 7]"
sess_01258,low,8,3,database_connection_pool_exhaustion,database,high,scale_resource,"[4, 6, 8]"
sess_01259,medium,9,3,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[3, 4, 7]"
sess_01260,medium,10,3,network_timeout,gateway,high,inspect_network_dependency,"[4, 5, 8]"
sess_01261,high,11,3,external_api_failure,payment-service,high,inspect_network_dependency,"[4, 7, 8]"
sess_01262,medium,8,3,resource_exhaustion,payment-service,high,scale_resource,"[3, 6, 8]"
sess_01263,low,7,2,resource_exhaustion,payment-service,high,scale_resource,"[4, 6]"
sess_01264,high,12,3,resource_exhaustion,payment-service,critical,scale_resource,"[4, 7, 10]"
sess_01265,high,7,2,normal_no_issue,gateway,low,no_action_monitor,"[4, 6]"
sess_01266,low,7,3,resource_exhaustion,payment-service,high,scale_resource,"[4, 5, 7]"
sess_01267,medium,8,3,configuration_error,checkout-service,high,rollback_deployment,"[3, 5, 8]"
sess_01268,low,7,3,external_api_failure,payment-service,high,inspect_network_dependency,"[4, 6, 7]"
sess_01269,low,6,3,database_query_failure,database,high,escalate_to_database_team,"[3, 4, 6]"
sess_01270,medium,7,2,database_connection_pool_exhaustion,database,high,scale_resource,"[3, 6]"
sess_01271,low,5,3,external_api_failure,payment-service,high,inspect_network_dependency,"[3, 4, 5]"
sess_01272,low,6,3,authentication_failure,auth-service,high,rotate_or_check_credentials,"[4, 5, 6]"
sess_01273,low,7,3,inventory_out_of_sync,inventory-service,medium,reconcile_inventory_state,"[3, 5, 7]"
sess_01274,low,8,3,normal_no_issue,gateway,low,no_action_monitor,"[4, 6, 8]"
sess_01275,medium,10,3,deployment_regression,checkout-service,high,rollback_deployment,"[3, 5, 8]"
sess_01276,medium,8,3,normal_no_issue,gateway,low,no_action_monitor,"[3, 5, 6]"
sess_01277,low,7,3,configuration_error,checkout-service,high,rollback_deployment,"[3, 5, 7]"
sess_01278,none,6,3,normal_no_issue,gateway,low,no_action_monitor,"[3, 5, 6]"
sess_01279,medium,10,3,external_api_failure,payment-service,medium,inspect_network_dependency,"[4, 6, 8]"
sess_01280,medium,7,3,message_queue_backlog,message-queue,medium,scale_resource,"[3, 4, 6]"
sess_01281,high,10,3,database_connection_pool_exhaustion,database,high,scale_resource,"[3, 6, 8]"
sess_01282,low,7,3,configuration_error,checkout-service,critical,rollback_deployment,"[3, 5, 7]"
sess_01283,high,8,3,database_query_failure,database,high,escalate_to_database_team,"[3, 6, 7]"
sess_01284,low,7,3,deployment_regression,checkout-service,high,rollback_deployment,"[4, 5, 7]"
sess_01285,none,7,3,authentication_failure,auth-service,medium,rotate_or_check_credentials,"[4, 5, 7]"
sess_01286,low,6,3,inventory_out_of_sync,inventory-service,high,reconcile_inventory_state,"[4, 5, 6]"
sess_01287,none,7,3,resource_exhaustion,payment-service,high,scale_resource,"[3, 5, 7]"
sess_01288,medium,7,2,external_api_failure,payment-service,high,inspect_network_dependency,"[4, 7]"
sess_01289,medium,10,3,resource_exhaustion,payment-service,critical,scale_resource,"[3, 5, 8]"
sess_01290,low,7,2,network_timeout,gateway,high,inspect_network_dependency,"[4, 6]"
sess_01291,medium,9,3,deployment_regression,checkout-service,critical,rollback_deployment,"[3, 6, 7]"
sess_01292,low,7,2,deployment_regression,checkout-service,critical,rollback_deployment,"[4, 6]"
sess_01293,low,6,3,message_queue_backlog,message-queue,high,scale_resource,"[4, 5, 6]"
sess_01294,low,7,3,message_queue_backlog,message-queue,medium,scale_resource,"[3, 5, 7]"
sess_01295,none,7,3,network_timeout,gateway,high,inspect_network_dependency,"[3, 5, 7]"
sess_01296,high,10,3,deployment_regression,checkout-service,critical,rollback_deployment,"[4, 6, 8]"
sess_01297,medium,10,3,message_queue_backlog,message-queue,medium,scale_resource,"[3, 5, 8]"
sess_01298,none,6,3,resource_exhaustion,payment-service,critical,scale_resource,"[3, 5, 6]"
sess_01299,none,7,3,message_queue_backlog,message-queue,high,scale_resource,"[4, 5, 7]"
sess_01300,low,6,3,database_query_failure,database,high,escalate_to_database_team,"[4, 5, 6]"
sess_01301,medium,10,3,inventory_out_of_sync,inventory-service,medium,reconcile_inventory_state,"[3, 6, 7]"
sess_01302,medium,9,3,database_connection_pool_exhaustion,database,critical,scale_resource,"[4, 6, 9]"
sess_01303,high,8,2,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[4, 7]"
sess_01304,high,11,3,database_connection_pool_exhaustion,database,critical,scale_resource,"[4, 7, 10]"
sess_01305,low,6,3,authentication_failure,auth-service,high,rotate_or_check_credentials,"[3, 4, 6]"
sess_01306,medium,8,3,resource_exhaustion,payment-service,high,scale_resource,"[3, 5, 7]"
sess_01307,medium,9,3,database_query_failure,database,high,escalate_to_database_team,"[4, 6, 7]"
sess_01308,low,6,3,database_query_failure,database,medium,escalate_to_database_team,"[3, 4, 6]"
sess_01309,none,6,3,normal_no_issue,gateway,low,no_action_monitor,"[3, 4, 6]"
sess_01310,low,7,3,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[4, 5, 7]"
sess_01311,none,6,3,inventory_out_of_sync,inventory-service,medium,reconcile_inventory_state,"[4, 5, 6]"
sess_01312,none,5,3,database_connection_pool_exhaustion,database,critical,scale_resource,"[3, 4, 5]"
sess_01313,low,6,3,inventory_out_of_sync,inventory-service,high,reconcile_inventory_state,"[3, 5, 6]"
sess_01314,none,7,3,database_query_failure,database,high,escalate_to_database_team,"[3, 5, 7]"
sess_01315,none,7,3,database_query_failure,database,medium,escalate_to_database_team,"[4, 6, 7]"
sess_01316,medium,12,3,network_timeout,gateway,medium,inspect_network_dependency,"[3, 6, 9]"
sess_01317,high,7,3,resource_exhaustion,payment-service,critical,scale_resource,"[3, 5, 7]"
sess_01318,low,5,3,database_connection_pool_exhaustion,database,high,scale_resource,"[3, 4, 5]"
sess_01319,none,8,3,configuration_error,checkout-service,high,rollback_deployment,"[4, 6, 8]"
sess_01320,none,7,3,deployment_regression,checkout-service,critical,rollback_deployment,"[4, 6, 7]"
sess_01321,high,7,3,configuration_error,checkout-service,high,rollback_deployment,"[4, 6, 7]"
sess_01322,high,8,3,deployment_regression,checkout-service,high,rollback_deployment,"[4, 6, 8]"
sess_01323,low,8,3,normal_no_issue,gateway,low,no_action_monitor,"[4, 6, 8]"
sess_01324,medium,12,3,deployment_regression,checkout-service,high,rollback_deployment,"[4, 7, 9]"
sess_01325,low,6,3,network_timeout,gateway,medium,inspect_network_dependency,"[3, 4, 6]"
sess_01326,none,6,3,database_connection_pool_exhaustion,database,critical,scale_resource,"[4, 5, 6]"
sess_01327,low,6,3,external_api_failure,payment-service,high,inspect_network_dependency,"[3, 4, 6]"
sess_01328,low,8,3,inventory_out_of_sync,inventory-service,medium,reconcile_inventory_state,"[4, 6, 8]"
sess_01329,medium,7,2,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[4, 6]"
sess_01330,medium,9,3,inventory_out_of_sync,inventory-service,high,reconcile_inventory_state,"[3, 6, 9]"
sess_01331,medium,9,3,database_query_failure,database,high,escalate_to_database_team,"[3, 6, 8]"
sess_01332,low,6,3,database_query_failure,database,high,escalate_to_database_team,"[3, 5, 6]"
sess_01333,high,10,3,resource_exhaustion,payment-service,high,scale_resource,"[4, 6, 7]"
sess_01334,medium,8,3,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[4, 7, 8]"
sess_01335,none,6,3,normal_no_issue,gateway,low,no_action_monitor,"[4, 5, 6]"
sess_01336,low,6,3,message_queue_backlog,message-queue,high,scale_resource,"[3, 5, 6]"
sess_01337,none,8,3,normal_no_issue,gateway,low,no_action_monitor,"[4, 6, 8]"
sess_01338,medium,8,3,deployment_regression,checkout-service,critical,rollback_deployment,"[4, 6, 8]"
sess_01339,medium,9,3,authentication_failure,auth-service,high,rotate_or_check_credentials,"[3, 6, 9]"
sess_01340,low,6,3,resource_exhaustion,payment-service,high,scale_resource,"[3, 5, 6]"
sess_01341,low,8,3,external_api_failure,payment-service,medium,inspect_network_dependency,"[4, 6, 8]"
sess_01342,low,8,3,resource_exhaustion,payment-service,high,scale_resource,"[4, 6, 8]"
sess_01343,high,11,3,database_connection_pool_exhaustion,database,critical,scale_resource,"[3, 9, 10]"
sess_01344,low,7,3,external_api_failure,payment-service,high,inspect_network_dependency,"[4, 6, 7]"
sess_01345,medium,10,3,database_connection_pool_exhaustion,database,critical,scale_resource,"[4, 6, 8]"
sess_01346,none,6,3,message_queue_backlog,message-queue,high,scale_resource,"[3, 5, 6]"
sess_01347,medium,8,3,network_timeout,gateway,high,inspect_network_dependency,"[4, 5, 7]"
sess_01348,medium,8,3,database_query_failure,database,high,escalate_to_database_team,"[3, 5, 8]"
sess_01349,low,7,3,database_query_failure,database,high,escalate_to_database_team,"[3, 5, 7]"
sess_01350,medium,11,3,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[4, 6, 9]"
sess_01351,high,11,2,message_queue_backlog,message-queue,high,scale_resource,"[3, 10]"
sess_01352,medium,10,3,configuration_error,checkout-service,high,rollback_deployment,"[3, 6, 8]"
sess_01353,medium,10,3,deployment_regression,checkout-service,critical,rollback_deployment,"[4, 5, 7]"
sess_01354,none,8,3,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[4, 6, 8]"
sess_01355,medium,10,3,database_connection_pool_exhaustion,database,critical,scale_resource,"[4, 6, 9]"
sess_01356,medium,11,3,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[4, 6, 9]"
sess_01357,low,7,3,authentication_failure,auth-service,medium,rotate_or_check_credentials,"[3, 5, 7]"
sess_01358,low,7,3,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[4, 5, 7]"
sess_01359,low,8,3,deployment_regression,checkout-service,high,rollback_deployment,"[4, 6, 8]"
sess_01360,low,8,3,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[4, 6, 8]"
sess_01361,medium,10,3,configuration_error,checkout-service,critical,rollback_deployment,"[4, 7, 10]"
sess_01362,low,8,3,configuration_error,checkout-service,high,rollback_deployment,"[4, 6, 8]"
sess_01363,medium,9,3,deployment_regression,checkout-service,high,rollback_deployment,"[4, 5, 7]"
sess_01364,low,7,3,database_query_failure,database,high,escalate_to_database_team,"[4, 6, 7]"
sess_01365,high,8,3,resource_exhaustion,payment-service,critical,scale_resource,"[4, 5, 6]"
sess_01366,low,8,3,authentication_failure,auth-service,high,rotate_or_check_credentials,"[4, 6, 8]"
sess_01367,medium,8,3,network_timeout,gateway,critical,inspect_network_dependency,"[4, 6, 8]"
sess_01368,none,7,3,network_timeout,gateway,medium,inspect_network_dependency,"[3, 5, 7]"
sess_01369,low,8,3,deployment_regression,checkout-service,high,rollback_deployment,"[4, 6, 8]"
sess_01370,medium,10,3,authentication_failure,auth-service,high,rotate_or_check_credentials,"[4, 6, 8]"
sess_01371,medium,6,3,inventory_out_of_sync,inventory-service,high,reconcile_inventory_state,"[3, 4, 5]"
sess_01372,high,7,3,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[3, 5, 6]"
sess_01373,medium,8,3,configuration_error,checkout-service,high,rollback_deployment,"[3, 5, 7]"
sess_01374,low,6,3,network_timeout,gateway,high,inspect_network_dependency,"[3, 4, 6]"
sess_01375,low,8,3,message_queue_backlog,message-queue,medium,scale_resource,"[4, 6, 8]"
sess_01376,low,5,3,normal_no_issue,gateway,low,no_action_monitor,"[3, 4, 5]"
sess_01377,medium,10,3,deployment_regression,checkout-service,critical,rollback_deployment,"[4, 5, 8]"
sess_01378,none,7,3,inventory_out_of_sync,inventory-service,medium,reconcile_inventory_state,"[4, 6, 7]"
sess_01379,medium,8,2,database_connection_pool_exhaustion,database,critical,scale_resource,"[4, 7]"
sess_01380,medium,9,3,message_queue_backlog,message-queue,high,scale_resource,"[4, 6, 8]"
sess_01381,none,7,3,message_queue_backlog,message-queue,high,scale_resource,"[4, 5, 7]"
sess_01382,medium,11,3,normal_no_issue,gateway,low,no_action_monitor,"[3, 6, 9]"
sess_01383,low,8,3,database_connection_pool_exhaustion,database,critical,scale_resource,"[4, 6, 8]"
sess_01384,low,7,3,deployment_regression,checkout-service,high,rollback_deployment,"[4, 5, 7]"
sess_01385,medium,10,3,database_query_failure,database,high,escalate_to_database_team,"[4, 7, 9]"
sess_01386,low,7,3,resource_exhaustion,payment-service,critical,scale_resource,"[4, 5, 7]"
sess_01387,low,6,3,normal_no_issue,gateway,low,no_action_monitor,"[3, 4, 6]"
sess_01388,medium,9,3,message_queue_backlog,message-queue,high,scale_resource,"[3, 6, 8]"
sess_01389,none,7,3,message_queue_backlog,message-queue,low,scale_resource,"[3, 5, 7]"
sess_01390,low,7,3,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[3, 5, 7]"
sess_01391,medium,8,3,database_query_failure,database,high,escalate_to_database_team,"[3, 4, 6]"
sess_01392,medium,9,3,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[3, 5, 7]"
sess_01393,medium,10,3,external_api_failure,payment-service,medium,inspect_network_dependency,"[3, 4, 7]"
sess_01394,low,7,3,database_query_failure,database,medium,escalate_to_database_team,"[4, 5, 7]"
sess_01395,high,9,2,authentication_failure,auth-service,high,rotate_or_check_credentials,"[4, 7]"
sess_01396,none,6,3,message_queue_backlog,message-queue,high,scale_resource,"[3, 4, 6]"
sess_01397,low,7,3,database_connection_pool_exhaustion,database,critical,scale_resource,"[4, 5, 7]"
sess_01398,low,5,3,network_timeout,gateway,high,inspect_network_dependency,"[3, 4, 5]"
sess_01399,medium,9,3,normal_no_issue,gateway,low,no_action_monitor,"[3, 6, 7]"
sess_01400,none,7,3,authentication_failure,auth-service,high,rotate_or_check_credentials,"[4, 6, 7]"
